call_id,agent_id,timestamp,date,expected_emotion,emotion_code,intensity,actor_id,sentence,audio_file,local_path
call_2024-12-18_agent_01_1799,agent_01,2024-12-18T11:07:00,2024-12-18,fear,FEA,XX,1004,IWL,call_2024-12-18_agent_01_1799.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1799.wav
call_2024-12-19_agent_01_1800,agent_01,2024-12-19T14:08:00,2024-12-19,fear,FEA,XX,1004,IWW,call_2024-12-19_agent_01_1800.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1800.wav
call_2024-12-10_agent_01_1801,agent_01,2024-12-10T13:55:00,2024-12-10,fear,FEA,XX,1004,MTI,call_2024-12-10_agent_01_1801.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1801.wav
call_2024-12-11_agent_01_1802,agent_01,2024-12-11T13:23:00,2024-12-11,fear,FEA,XX,1004,TAI,call_2024-12-11_agent_01_1802.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1802.wav
call_2024-12-12_agent_01_1803,agent_01,2024-12-12T13:33:00,2024-12-12,fear,FEA,XX,1004,TIE,call_2024-12-12_agent_01_1803.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1803.wav
call_2024-12-13_agent_01_1804,agent_01,2024-12-13T13:32:00,2024-12-13,fear,FEA,XX,1004,TSI,call_2024-12-13_agent_01_1804.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1804.wav
call_2024-12-14_agent_01_1805,agent_01,2024-12-14T12:16:00,2024-12-14,fear,FEA,XX,1004,WSI,call_2024-12-14_agent_01_1805.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1805.wav
call_2024-12-15_agent_01_1806,agent_01,2024-12-15T11:27:00,2024-12-15,fear,FEA,XX,1005,DFA,call_2024-12-15_agent_01_1806.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1806.wav
call_2024-12-16_agent_01_1807,agent_01,2024-12-16T13:01:00,2024-12-16,fear,FEA,XX,1005,IOM,call_2024-12-16_agent_01_1807.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1807.wav
call_2024-12-17_agent_01_1808,agent_01,2024-12-17T13:07:00,2024-12-17,fear,FEA,XX,1005,ITH,call_2024-12-17_agent_01_1808.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1808.wav
call_2024-12-18_agent_01_1809,agent_01,2024-12-18T12:27:00,2024-12-18,fear,FEA,XX,1005,ITS,call_2024-12-18_agent_01_1809.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1809.wav
call_2024-12-19_agent_01_1810,agent_01,2024-12-19T14:47:00,2024-12-19,fear,FEA,XX,1005,IWL,call_2024-12-19_agent_01_1810.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1810.wav
call_2024-12-10_agent_01_1811,agent_01,2024-12-10T12:28:00,2024-12-10,fear,FEA,XX,1005,IWW,call_2024-12-10_agent_01_1811.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1811.wav
call_2024-12-11_agent_01_1812,agent_01,2024-12-11T15:59:00,2024-12-11,fear,FEA,XX,1005,MTI,call_2024-12-11_agent_01_1812.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1812.wav
call_2024-12-12_agent_01_1813,agent_01,2024-12-12T10:13:00,2024-12-12,fear,FEA,XX,1005,TAI,call_2024-12-12_agent_01_1813.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1813.wav
call_2024-12-13_agent_01_1814,agent_01,2024-12-13T13:21:00,2024-12-13,fear,FEA,XX,1005,TIE,call_2024-12-13_agent_01_1814.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1814.wav
call_2024-12-14_agent_01_1815,agent_01,2024-12-14T09:49:00,2024-12-14,fear,FEA,XX,1005,TSI,call_2024-12-14_agent_01_1815.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1815.wav
call_2024-12-15_agent_01_1816,agent_01,2024-12-15T11:27:00,2024-12-15,fear,FEA,XX,1005,WSI,call_2024-12-15_agent_01_1816.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1816.wav
call_2024-12-16_agent_01_1817,agent_01,2024-12-16T10:59:00,2024-12-16,fear,FEA,XX,1006,DFA,call_2024-12-16_agent_01_1817.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1817.wav
call_2024-12-17_agent_01_1818,agent_01,2024-12-17T16:19:00,2024-12-17,fear,FEA,XX,1006,IOM,call_2024-12-17_agent_01_1818.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1818.wav
call_2024-12-18_agent_01_1819,agent_01,2024-12-18T13:59:00,2024-12-18,fear,FEA,XX,1006,ITH,call_2024-12-18_agent_01_1819.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1819.wav
call_2024-12-19_agent_01_1820,agent_01,2024-12-19T13:39:00,2024-12-19,fear,FEA,XX,1006,ITS,call_2024-12-19_agent_01_1820.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1820.wav
call_2024-12-10_agent_01_1821,agent_01,2024-12-10T14:25:00,2024-12-10,fear,FEA,XX,1006,IWL,call_2024-12-10_agent_01_1821.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1821.wav
call_2024-12-11_agent_01_1822,agent_01,2024-12-11T13:27:00,2024-12-11,fear,FEA,XX,1006,IWW,call_2024-12-11_agent_01_1822.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1822.wav
call_2024-12-12_agent_01_1823,agent_01,2024-12-12T14:50:00,2024-12-12,fear,FEA,XX,1006,MTI,call_2024-12-12_agent_01_1823.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1823.wav
call_2024-12-13_agent_01_1824,agent_01,2024-12-13T14:31:00,2024-12-13,fear,FEA,XX,1006,TAI,call_2024-12-13_agent_01_1824.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1824.wav
call_2024-12-14_agent_01_1825,agent_01,2024-12-14T10:54:00,2024-12-14,fear,FEA,XX,1006,TIE,call_2024-12-14_agent_01_1825.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1825.wav
call_2024-12-15_agent_01_1826,agent_01,2024-12-15T14:27:00,2024-12-15,fear,FEA,XX,1006,TSI,call_2024-12-15_agent_01_1826.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1826.wav
call_2024-12-16_agent_01_1827,agent_01,2024-12-16T12:10:00,2024-12-16,fear,FEA,XX,1006,WSI,call_2024-12-16_agent_01_1827.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1827.wav
call_2024-12-17_agent_01_1828,agent_01,2024-12-17T09:50:00,2024-12-17,fear,FEA,XX,1007,DFA,call_2024-12-17_agent_01_1828.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1828.wav
call_2024-12-18_agent_01_1829,agent_01,2024-12-18T12:19:00,2024-12-18,fear,FEA,XX,1007,IOM,call_2024-12-18_agent_01_1829.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1829.wav
call_2024-12-19_agent_01_1830,agent_01,2024-12-19T12:49:00,2024-12-19,fear,FEA,XX,1007,ITH,call_2024-12-19_agent_01_1830.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1830.wav
call_2024-12-10_agent_01_1831,agent_01,2024-12-10T09:49:00,2024-12-10,fear,FEA,XX,1007,ITS,call_2024-12-10_agent_01_1831.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1831.wav
call_2024-12-11_agent_01_1832,agent_01,2024-12-11T14:08:00,2024-12-11,fear,FEA,XX,1007,IWL,call_2024-12-11_agent_01_1832.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1832.wav
call_2024-12-12_agent_01_1833,agent_01,2024-12-12T13:55:00,2024-12-12,fear,FEA,XX,1007,IWW,call_2024-12-12_agent_01_1833.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1833.wav
call_2024-12-13_agent_01_1834,agent_01,2024-12-13T16:10:00,2024-12-13,fear,FEA,XX,1007,MTI,call_2024-12-13_agent_01_1834.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1834.wav
call_2024-12-14_agent_01_1835,agent_01,2024-12-14T12:13:00,2024-12-14,fear,FEA,XX,1007,TAI,call_2024-12-14_agent_01_1835.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1835.wav
call_2024-12-15_agent_01_1836,agent_01,2024-12-15T12:49:00,2024-12-15,fear,FEA,XX,1007,TIE,call_2024-12-15_agent_01_1836.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1836.wav
call_2024-12-16_agent_01_1837,agent_01,2024-12-16T16:54:00,2024-12-16,fear,FEA,XX,1007,TSI,call_2024-12-16_agent_01_1837.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1837.wav
call_2024-12-17_agent_01_1838,agent_01,2024-12-17T14:10:00,2024-12-17,fear,FEA,XX,1007,WSI,call_2024-12-17_agent_01_1838.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1838.wav
call_2024-12-18_agent_01_1839,agent_01,2024-12-18T11:10:00,2024-12-18,fear,FEA,XX,1008,DFA,call_2024-12-18_agent_01_1839.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1839.wav
call_2024-12-19_agent_01_1840,agent_01,2024-12-19T16:01:00,2024-12-19,fear,FEA,XX,1008,IOM,call_2024-12-19_agent_01_1840.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1840.wav
call_2024-12-10_agent_01_1841,agent_01,2024-12-10T10:18:00,2024-12-10,fear,FEA,XX,1008,ITH,call_2024-12-10_agent_01_1841.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1841.wav
call_2024-12-11_agent_01_1842,agent_01,2024-12-11T16:14:00,2024-12-11,fear,FEA,XX,1008,ITS,call_2024-12-11_agent_01_1842.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1842.wav
call_2024-12-12_agent_01_1843,agent_01,2024-12-12T12:43:00,2024-12-12,fear,FEA,XX,1008,IWL,call_2024-12-12_agent_01_1843.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1843.wav
call_2024-12-13_agent_01_1844,agent_01,2024-12-13T11:51:00,2024-12-13,fear,FEA,XX,1008,IWW,call_2024-12-13_agent_01_1844.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1844.wav
call_2024-12-14_agent_01_1845,agent_01,2024-12-14T09:11:00,2024-12-14,fear,FEA,XX,1008,MTI,call_2024-12-14_agent_01_1845.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1845.wav
call_2024-12-15_agent_01_1846,agent_01,2024-12-15T16:03:00,2024-12-15,fear,FEA,XX,1008,TAI,call_2024-12-15_agent_01_1846.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1846.wav
call_2024-12-16_agent_01_1847,agent_01,2024-12-16T15:07:00,2024-12-16,fear,FEA,XX,1008,TIE,call_2024-12-16_agent_01_1847.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1847.wav
call_2024-12-17_agent_01_1848,agent_01,2024-12-17T10:04:00,2024-12-17,fear,FEA,XX,1008,TSI,call_2024-12-17_agent_01_1848.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1848.wav
call_2024-12-18_agent_01_1849,agent_01,2024-12-18T13:54:00,2024-12-18,fear,FEA,XX,1009,DFA,call_2024-12-18_agent_01_1849.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1849.wav
call_2024-12-19_agent_01_1850,agent_01,2024-12-19T09:57:00,2024-12-19,fear,FEA,XX,1009,IOM,call_2024-12-19_agent_01_1850.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1850.wav
call_2024-12-10_agent_01_1851,agent_01,2024-12-10T10:35:00,2024-12-10,fear,FEA,XX,1009,ITH,call_2024-12-10_agent_01_1851.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1851.wav
call_2024-12-11_agent_01_1852,agent_01,2024-12-11T11:42:00,2024-12-11,fear,FEA,XX,1009,ITS,call_2024-12-11_agent_01_1852.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1852.wav
call_2024-12-12_agent_01_1853,agent_01,2024-12-12T11:52:00,2024-12-12,fear,FEA,XX,1009,IWL,call_2024-12-12_agent_01_1853.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1853.wav
call_2024-12-13_agent_01_1854,agent_01,2024-12-13T09:11:00,2024-12-13,fear,FEA,XX,1009,IWW,call_2024-12-13_agent_01_1854.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1854.wav
call_2024-12-14_agent_01_1855,agent_01,2024-12-14T13:38:00,2024-12-14,fear,FEA,XX,1009,TAI,call_2024-12-14_agent_01_1855.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1855.wav
call_2024-12-15_agent_01_1856,agent_01,2024-12-15T16:25:00,2024-12-15,fear,FEA,XX,1009,TIE,call_2024-12-15_agent_01_1856.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1856.wav
call_2024-12-16_agent_01_1857,agent_01,2024-12-16T15:27:00,2024-12-16,fear,FEA,XX,1009,TSI,call_2024-12-16_agent_01_1857.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1857.wav
call_2024-12-17_agent_01_1858,agent_01,2024-12-17T12:33:00,2024-12-17,fear,FEA,XX,1009,WSI,call_2024-12-17_agent_01_1858.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1858.wav
call_2024-12-18_agent_01_1859,agent_01,2024-12-18T15:11:00,2024-12-18,fear,FEA,XX,1010,DFA,call_2024-12-18_agent_01_1859.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1859.wav
call_2024-12-19_agent_01_1860,agent_01,2024-12-19T11:33:00,2024-12-19,fear,FEA,XX,1010,IOM,call_2024-12-19_agent_01_1860.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1860.wav
call_2024-12-10_agent_01_1861,agent_01,2024-12-10T14:29:00,2024-12-10,disgust,DIS,HI,1001,IEO,call_2024-12-10_agent_01_1861.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1861.wav
call_2024-12-11_agent_01_1862,agent_01,2024-12-11T15:44:00,2024-12-11,disgust,DIS,HI,1002,IEO,call_2024-12-11_agent_01_1862.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1862.wav
call_2024-12-12_agent_01_1863,agent_01,2024-12-12T16:04:00,2024-12-12,disgust,DIS,HI,1003,IEO,call_2024-12-12_agent_01_1863.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1863.wav
call_2024-12-13_agent_01_1864,agent_01,2024-12-13T16:57:00,2024-12-13,disgust,DIS,HI,1004,IEO,call_2024-12-13_agent_01_1864.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1864.wav
call_2024-12-14_agent_01_1865,agent_01,2024-12-14T10:07:00,2024-12-14,disgust,DIS,HI,1005,IEO,call_2024-12-14_agent_01_1865.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1865.wav
call_2024-12-15_agent_01_1866,agent_01,2024-12-15T16:36:00,2024-12-15,disgust,DIS,HI,1006,IEO,call_2024-12-15_agent_01_1866.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1866.wav
call_2024-12-16_agent_01_1867,agent_01,2024-12-16T09:21:00,2024-12-16,disgust,DIS,HI,1007,IEO,call_2024-12-16_agent_01_1867.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1867.wav
call_2024-12-17_agent_01_1868,agent_01,2024-12-17T16:59:00,2024-12-17,disgust,DIS,HI,1008,IEO,call_2024-12-17_agent_01_1868.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1868.wav
call_2024-12-18_agent_01_1869,agent_01,2024-12-18T16:27:00,2024-12-18,disgust,DIS,HI,1009,IEO,call_2024-12-18_agent_01_1869.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1869.wav
call_2024-12-19_agent_01_1870,agent_01,2024-12-19T13:16:00,2024-12-19,disgust,DIS,HI,1010,IEO,call_2024-12-19_agent_01_1870.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1870.wav
call_2024-12-10_agent_01_1871,agent_01,2024-12-10T13:16:00,2024-12-10,disgust,DIS,HI,1011,IEO,call_2024-12-10_agent_01_1871.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1871.wav
call_2024-12-11_agent_01_1872,agent_01,2024-12-11T13:53:00,2024-12-11,disgust,DIS,HI,1012,IEO,call_2024-12-11_agent_01_1872.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1872.wav
call_2024-12-12_agent_01_1873,agent_01,2024-12-12T09:52:00,2024-12-12,disgust,DIS,HI,1013,IEO,call_2024-12-12_agent_01_1873.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1873.wav
call_2024-12-13_agent_01_1874,agent_01,2024-12-13T10:28:00,2024-12-13,disgust,DIS,HI,1014,IEO,call_2024-12-13_agent_01_1874.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1874.wav
call_2024-12-14_agent_01_1875,agent_01,2024-12-14T10:03:00,2024-12-14,disgust,DIS,HI,1015,IEO,call_2024-12-14_agent_01_1875.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1875.wav
call_2024-12-15_agent_01_1876,agent_01,2024-12-15T09:05:00,2024-12-15,disgust,DIS,HI,1016,IEO,call_2024-12-15_agent_01_1876.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1876.wav
call_2024-12-16_agent_01_1877,agent_01,2024-12-16T09:18:00,2024-12-16,disgust,DIS,HI,1017,IEO,call_2024-12-16_agent_01_1877.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1877.wav
call_2024-12-17_agent_01_1878,agent_01,2024-12-17T15:56:00,2024-12-17,disgust,DIS,HI,1018,IEO,call_2024-12-17_agent_01_1878.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1878.wav
call_2024-12-18_agent_01_1879,agent_01,2024-12-18T13:28:00,2024-12-18,disgust,DIS,HI,1019,IEO,call_2024-12-18_agent_01_1879.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1879.wav
call_2024-12-19_agent_01_1880,agent_01,2024-12-19T09:48:00,2024-12-19,disgust,DIS,HI,1020,IEO,call_2024-12-19_agent_01_1880.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1880.wav
call_2024-12-10_agent_01_1881,agent_01,2024-12-10T10:53:00,2024-12-10,disgust,DIS,HI,1021,IEO,call_2024-12-10_agent_01_1881.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_01_1881.wav
call_2024-12-11_agent_01_1882,agent_01,2024-12-11T12:24:00,2024-12-11,disgust,DIS,HI,1022,IEO,call_2024-12-11_agent_01_1882.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_01_1882.wav
call_2024-12-12_agent_01_1883,agent_01,2024-12-12T13:49:00,2024-12-12,disgust,DIS,HI,1023,IEO,call_2024-12-12_agent_01_1883.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_01_1883.wav
call_2024-12-13_agent_01_1884,agent_01,2024-12-13T11:07:00,2024-12-13,disgust,DIS,HI,1024,IEO,call_2024-12-13_agent_01_1884.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_01_1884.wav
call_2024-12-14_agent_01_1885,agent_01,2024-12-14T16:56:00,2024-12-14,disgust,DIS,HI,1025,IEO,call_2024-12-14_agent_01_1885.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_01_1885.wav
call_2024-12-15_agent_01_1886,agent_01,2024-12-15T11:54:00,2024-12-15,disgust,DIS,HI,1026,IEO,call_2024-12-15_agent_01_1886.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_01_1886.wav
call_2024-12-16_agent_01_1887,agent_01,2024-12-16T11:38:00,2024-12-16,disgust,DIS,HI,1027,IEO,call_2024-12-16_agent_01_1887.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_01_1887.wav
call_2024-12-17_agent_01_1888,agent_01,2024-12-17T10:00:00,2024-12-17,disgust,DIS,HI,1028,IEO,call_2024-12-17_agent_01_1888.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_01_1888.wav
call_2024-12-18_agent_01_1889,agent_01,2024-12-18T11:39:00,2024-12-18,disgust,DIS,HI,1029,IEO,call_2024-12-18_agent_01_1889.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_01_1889.wav
call_2024-12-19_agent_01_1890,agent_01,2024-12-19T14:42:00,2024-12-19,disgust,DIS,HI,1030,IEO,call_2024-12-19_agent_01_1890.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_01_1890.wav
call_2024-12-10_agent_02_1891,agent_02,2024-12-10T15:40:00,2024-12-10,disgust,DIS,HI,1031,IEO,call_2024-12-10_agent_02_1891.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_02_1891.wav
call_2024-12-11_agent_02_1892,agent_02,2024-12-11T16:21:00,2024-12-11,disgust,DIS,HI,1032,IEO,call_2024-12-11_agent_02_1892.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_02_1892.wav
call_2024-12-12_agent_02_1893,agent_02,2024-12-12T10:29:00,2024-12-12,disgust,DIS,HI,1033,IEO,call_2024-12-12_agent_02_1893.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_02_1893.wav
call_2024-12-13_agent_02_1894,agent_02,2024-12-13T16:44:00,2024-12-13,disgust,DIS,HI,1034,IEO,call_2024-12-13_agent_02_1894.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_02_1894.wav
call_2024-12-14_agent_02_1895,agent_02,2024-12-14T14:08:00,2024-12-14,disgust,DIS,HI,1035,IEO,call_2024-12-14_agent_02_1895.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_02_1895.wav
call_2024-12-15_agent_02_1896,agent_02,2024-12-15T09:38:00,2024-12-15,disgust,DIS,HI,1036,IEO,call_2024-12-15_agent_02_1896.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_02_1896.wav
call_2024-12-16_agent_02_1897,agent_02,2024-12-16T11:18:00,2024-12-16,disgust,DIS,HI,1037,IEO,call_2024-12-16_agent_02_1897.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_02_1897.wav
call_2024-12-17_agent_02_1898,agent_02,2024-12-17T09:37:00,2024-12-17,disgust,DIS,HI,1038,IEO,call_2024-12-17_agent_02_1898.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_02_1898.wav
call_2024-12-18_agent_02_1899,agent_02,2024-12-18T15:03:00,2024-12-18,disgust,DIS,HI,1039,IEO,call_2024-12-18_agent_02_1899.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_02_1899.wav
call_2024-12-19_agent_02_1900,agent_02,2024-12-19T09:57:00,2024-12-19,disgust,DIS,HI,1040,IEO,call_2024-12-19_agent_02_1900.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_02_1900.wav
call_2024-12-10_agent_02_1901,agent_02,2024-12-10T11:46:00,2024-12-10,disgust,DIS,HI,1041,IEO,call_2024-12-10_agent_02_1901.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_02_1901.wav
call_2024-12-11_agent_02_1902,agent_02,2024-12-11T14:22:00,2024-12-11,disgust,DIS,HI,1042,IEO,call_2024-12-11_agent_02_1902.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_02_1902.wav
call_2024-12-12_agent_02_1903,agent_02,2024-12-12T16:18:00,2024-12-12,disgust,DIS,HI,1043,IEO,call_2024-12-12_agent_02_1903.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_02_1903.wav
call_2024-12-13_agent_02_1904,agent_02,2024-12-13T09:26:00,2024-12-13,disgust,DIS,HI,1044,IEO,call_2024-12-13_agent_02_1904.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_02_1904.wav
call_2024-12-14_agent_02_1905,agent_02,2024-12-14T12:41:00,2024-12-14,disgust,DIS,HI,1045,IEO,call_2024-12-14_agent_02_1905.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_02_1905.wav
call_2024-12-15_agent_02_1906,agent_02,2024-12-15T11:20:00,2024-12-15,disgust,DIS,HI,1046,IEO,call_2024-12-15_agent_02_1906.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_02_1906.wav
call_2024-12-16_agent_02_1907,agent_02,2024-12-16T09:17:00,2024-12-16,disgust,DIS,HI,1047,IEO,call_2024-12-16_agent_02_1907.wav,D:\haam_framework\data\cremad_samples\call_2024-12-16_agent_02_1907.wav
call_2024-12-17_agent_02_1908,agent_02,2024-12-17T13:41:00,2024-12-17,disgust,DIS,HI,1048,IEO,call_2024-12-17_agent_02_1908.wav,D:\haam_framework\data\cremad_samples\call_2024-12-17_agent_02_1908.wav
call_2024-12-18_agent_02_1909,agent_02,2024-12-18T11:13:00,2024-12-18,disgust,DIS,HI,1049,IEO,call_2024-12-18_agent_02_1909.wav,D:\haam_framework\data\cremad_samples\call_2024-12-18_agent_02_1909.wav
call_2024-12-19_agent_02_1910,agent_02,2024-12-19T14:22:00,2024-12-19,disgust,DIS,HI,1050,IEO,call_2024-12-19_agent_02_1910.wav,D:\haam_framework\data\cremad_samples\call_2024-12-19_agent_02_1910.wav
call_2024-12-10_agent_02_1911,agent_02,2024-12-10T09:19:00,2024-12-10,disgust,DIS,HI,1051,IEO,call_2024-12-10_agent_02_1911.wav,D:\haam_framework\data\cremad_samples\call_2024-12-10_agent_02_1911.wav
call_2024-12-11_agent_02_1912,agent_02,2024-12-11T10:32:00,2024-12-11,disgust,DIS,HI,1052,IEO,call_2024-12-11_agent_02_1912.wav,D:\haam_framework\data\cremad_samples\call_2024-12-11_agent_02_1912.wav
call_2024-12-12_agent_02_1913,agent_02,2024-12-12T09:36:00,2024-12-12,disgust,DIS,HI,1053,IEO,call_2024-12-12_agent_02_1913.wav,D:\haam_framework\data\cremad_samples\call_2024-12-12_agent_02_1913.wav
call_2024-12-13_agent_02_1914,agent_02,2024-12-13T15:32:00,2024-12-13,disgust,DIS,HI,1054,IEO,call_2024-12-13_agent_02_1914.wav,D:\haam_framework\data\cremad_samples\call_2024-12-13_agent_02_1914.wav
call_2024-12-14_agent_02_1915,agent_02,2024-12-14T16:24:00,2024-12-14,disgust,DIS,HI,1055,IEO,call_2024-12-14_agent_02_1915.wav,D:\haam_framework\data\cremad_samples\call_2024-12-14_agent_02_1915.wav
call_2024-12-15_agent_02_1916,agent_02,2024-12-15T09:15:00,2024-12-15,disgust,DIS,HI,1056,IEO,call_2024-12-15_agent_02_1916.wav,D:\haam_framework\data\cremad_samples\call_2024-12-15_agent_02_1916.wav
