call_id,filename,filepath,dataset,emotion,transcript,split
Ses04F_script03_2_F028,Ses04F_script03_2_F028.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F028.wav,IEMOCAP,anger,,train
Ses04F_script03_2_F029,Ses04F_script03_2_F029.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F029.wav,IEMOCAP,anger,,train
Ses04F_script03_2_F030,Ses04F_script03_2_F030.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F030.wav,IEMOCAP,anger,,test
Ses04F_script03_2_F031,Ses04F_script03_2_F031.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F031.wav,IEMOCAP,anger,,train
Ses04F_script03_2_F034,Ses04F_script03_2_F034.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F034.wav,IEMOCAP,anger,,train
Ses04F_script03_2_F035,Ses04F_script03_2_F035.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F035.wav,IEMOCAP,anger,,train
Ses04F_script03_2_F036,Ses04F_script03_2_F036.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F036.wav,IEMOCAP,anger,,train
Ses04F_script03_2_F037,Ses04F_script03_2_F037.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F037.wav,IEMOCAP,anger,,train
Ses04F_script03_2_F038,Ses04F_script03_2_F038.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F038.wav,IEMOCAP,anger,,train
Ses04F_script03_2_F039,Ses04F_script03_2_F039.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F039.wav,IEMOCAP,anger,,train
Ses04F_script03_2_F040,Ses04F_script03_2_F040.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F040.wav,IEMOCAP,anger,,train
Ses04F_script03_2_F041,Ses04F_script03_2_F041.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F041.wav,IEMOCAP,anger,,test
Ses04F_script03_2_F042,Ses04F_script03_2_F042.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F042.wav,IEMOCAP,anger,,train
Ses04F_script03_2_F043,Ses04F_script03_2_F043.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F043.wav,IEMOCAP,anger,,test
Ses04F_script03_2_F044,Ses04F_script03_2_F044.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F044.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M000,Ses04F_script03_2_M000.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M000.wav,IEMOCAP,neutral,,train
Ses04F_script03_2_M001,Ses04F_script03_2_M001.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M001.wav,IEMOCAP,anger,,test
Ses04F_script03_2_M003,Ses04F_script03_2_M003.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M003.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M005,Ses04F_script03_2_M005.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M005.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M006,Ses04F_script03_2_M006.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M006.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M007,Ses04F_script03_2_M007.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M007.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M008,Ses04F_script03_2_M008.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M008.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M010,Ses04F_script03_2_M010.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M010.wav,IEMOCAP,neutral,,train
Ses04F_script03_2_M014,Ses04F_script03_2_M014.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M014.wav,IEMOCAP,anger,,val
Ses04F_script03_2_M015,Ses04F_script03_2_M015.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M015.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M016,Ses04F_script03_2_M016.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M016.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M024,Ses04F_script03_2_M024.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M024.wav,IEMOCAP,neutral,,train
Ses04F_script03_2_M027,Ses04F_script03_2_M027.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M027.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M031,Ses04F_script03_2_M031.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M031.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M034,Ses04F_script03_2_M034.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M034.wav,IEMOCAP,anger,,val
Ses04F_script03_2_M035,Ses04F_script03_2_M035.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M035.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M037,Ses04F_script03_2_M037.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M037.wav,IEMOCAP,anger,,test
Ses04F_script03_2_M039,Ses04F_script03_2_M039.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M039.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M040,Ses04F_script03_2_M040.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M040.wav,IEMOCAP,anger,,test
Ses04F_script03_2_M041,Ses04F_script03_2_M041.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M041.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M042,Ses04F_script03_2_M042.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M042.wav,IEMOCAP,anger,,test
Ses04F_script03_2_M043,Ses04F_script03_2_M043.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M043.wav,IEMOCAP,anger,,test
Ses04F_script03_2_M044,Ses04F_script03_2_M044.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M044.wav,IEMOCAP,anger,,train
Ses04F_script03_2_M045,Ses04F_script03_2_M045.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_M045.wav,IEMOCAP,anger,,train
Ses04M_impro01_F000,Ses04M_impro01_F000.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_F000.wav,IEMOCAP,neutral,,train
Ses04M_impro01_F001,Ses04M_impro01_F001.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_F001.wav,IEMOCAP,neutral,,val
Ses04M_impro01_F002,Ses04M_impro01_F002.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_F002.wav,IEMOCAP,neutral,,val
Ses04M_impro01_F012,Ses04M_impro01_F012.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_F012.wav,IEMOCAP,neutral,,train
Ses04M_impro01_F018,Ses04M_impro01_F018.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_F018.wav,IEMOCAP,anger,,train
Ses04M_impro01_F019,Ses04M_impro01_F019.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_F019.wav,IEMOCAP,anger,,train
Ses04M_impro01_F021,Ses04M_impro01_F021.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_F021.wav,IEMOCAP,anger,,train
Ses04M_impro01_M000,Ses04M_impro01_M000.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_M000.wav,IEMOCAP,neutral,,train
Ses04M_impro01_M003,Ses04M_impro01_M003.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_M003.wav,IEMOCAP,neutral,,train
Ses04M_impro01_M018,Ses04M_impro01_M018.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_M018.wav,IEMOCAP,anger,,train
Ses04M_impro01_M024,Ses04M_impro01_M024.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_M024.wav,IEMOCAP,anger,,train
Ses04M_impro02_F009,Ses04M_impro02_F009.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro02\Ses04M_impro02_F009.wav,IEMOCAP,sadness,,train
Ses04M_impro02_F020,Ses04M_impro02_F020.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro02\Ses04M_impro02_F020.wav,IEMOCAP,sadness,,train
Ses04M_impro02_F021,Ses04M_impro02_F021.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro02\Ses04M_impro02_F021.wav,IEMOCAP,anger,,test
Ses04M_impro02_M000,Ses04M_impro02_M000.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro02\Ses04M_impro02_M000.wav,IEMOCAP,sadness,,test
Ses04M_impro02_M008,Ses04M_impro02_M008.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro02\Ses04M_impro02_M008.wav,IEMOCAP,neutral,,test
Ses04M_impro03_M031,Ses04M_impro03_M031.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro03\Ses04M_impro03_M031.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F000,Ses04M_impro04_F000.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F000.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F001,Ses04M_impro04_F001.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F001.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F002,Ses04M_impro04_F002.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F002.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F003,Ses04M_impro04_F003.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F003.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F004,Ses04M_impro04_F004.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F004.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F005,Ses04M_impro04_F005.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F005.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F006,Ses04M_impro04_F006.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F006.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F007,Ses04M_impro04_F007.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F007.wav,IEMOCAP,neutral,,test
Ses04M_impro04_F008,Ses04M_impro04_F008.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F008.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F009,Ses04M_impro04_F009.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F009.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F011,Ses04M_impro04_F011.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F011.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F012,Ses04M_impro04_F012.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F012.wav,IEMOCAP,neutral,,val
Ses04M_impro04_F013,Ses04M_impro04_F013.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F013.wav,IEMOCAP,neutral,,test
Ses04M_impro04_F015,Ses04M_impro04_F015.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F015.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F016,Ses04M_impro04_F016.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F016.wav,IEMOCAP,neutral,,train
Ses04M_impro04_F017,Ses04M_impro04_F017.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_F017.wav,IEMOCAP,neutral,,test
Ses04M_impro04_M004,Ses04M_impro04_M004.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_M004.wav,IEMOCAP,neutral,,train
Ses04M_impro04_M020,Ses04M_impro04_M020.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_M020.wav,IEMOCAP,neutral,,train
Ses04M_impro04_M021,Ses04M_impro04_M021.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_M021.wav,IEMOCAP,neutral,,train
Ses04M_impro04_M022,Ses04M_impro04_M022.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro04\Ses04M_impro04_M022.wav,IEMOCAP,neutral,,val
Ses04M_impro05_F000,Ses04M_impro05_F000.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F000.wav,IEMOCAP,neutral,,test
Ses04M_impro05_F001,Ses04M_impro05_F001.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F001.wav,IEMOCAP,neutral,,train
Ses04M_impro05_F002,Ses04M_impro05_F002.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F002.wav,IEMOCAP,neutral,,test
Ses04M_impro05_F003,Ses04M_impro05_F003.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F003.wav,IEMOCAP,neutral,,test
Ses04M_impro05_F006,Ses04M_impro05_F006.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F006.wav,IEMOCAP,neutral,,train
Ses04M_impro05_F007,Ses04M_impro05_F007.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F007.wav,IEMOCAP,neutral,,train
Ses04M_impro05_F008,Ses04M_impro05_F008.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F008.wav,IEMOCAP,neutral,,train
Ses04M_impro05_F009,Ses04M_impro05_F009.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F009.wav,IEMOCAP,neutral,,val
Ses04M_impro05_F010,Ses04M_impro05_F010.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F010.wav,IEMOCAP,neutral,,train
Ses04M_impro05_F013,Ses04M_impro05_F013.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F013.wav,IEMOCAP,neutral,,train
Ses04M_impro05_F017,Ses04M_impro05_F017.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F017.wav,IEMOCAP,neutral,,train
Ses04M_impro05_F019,Ses04M_impro05_F019.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F019.wav,IEMOCAP,neutral,,train
Ses04M_impro05_F020,Ses04M_impro05_F020.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F020.wav,IEMOCAP,neutral,,train
Ses04M_impro05_F036,Ses04M_impro05_F036.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F036.wav,IEMOCAP,neutral,,train
Ses04M_impro05_F037,Ses04M_impro05_F037.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_F037.wav,IEMOCAP,neutral,,test
Ses04M_impro05_M008,Ses04M_impro05_M008.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M008.wav,IEMOCAP,anger,,train
Ses04M_impro05_M009,Ses04M_impro05_M009.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M009.wav,IEMOCAP,anger,,test
Ses04M_impro05_M010,Ses04M_impro05_M010.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M010.wav,IEMOCAP,anger,,train
Ses04M_impro05_M011,Ses04M_impro05_M011.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M011.wav,IEMOCAP,anger,,test
Ses04M_impro05_M014,Ses04M_impro05_M014.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M014.wav,IEMOCAP,anger,,val
Ses04M_impro05_M015,Ses04M_impro05_M015.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M015.wav,IEMOCAP,anger,,train
Ses04M_impro05_M016,Ses04M_impro05_M016.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M016.wav,IEMOCAP,anger,,train
Ses04M_impro05_M017,Ses04M_impro05_M017.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M017.wav,IEMOCAP,anger,,train
Ses04M_impro05_M018,Ses04M_impro05_M018.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M018.wav,IEMOCAP,anger,,train
Ses04M_impro05_M022,Ses04M_impro05_M022.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M022.wav,IEMOCAP,anger,,train
Ses04M_impro05_M026,Ses04M_impro05_M026.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M026.wav,IEMOCAP,anger,,train
Ses04M_impro05_M038,Ses04M_impro05_M038.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M038.wav,IEMOCAP,anger,,test
Ses04M_impro05_M039,Ses04M_impro05_M039.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M039.wav,IEMOCAP,anger,,train
Ses04M_impro05_M044,Ses04M_impro05_M044.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M044.wav,IEMOCAP,anger,,val
Ses04M_impro05_M045,Ses04M_impro05_M045.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M045.wav,IEMOCAP,anger,,train
Ses04M_impro06_F000,Ses04M_impro06_F000.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F000.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F001,Ses04M_impro06_F001.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F001.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F002,Ses04M_impro06_F002.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F002.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F003,Ses04M_impro06_F003.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F003.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F004,Ses04M_impro06_F004.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F004.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F005,Ses04M_impro06_F005.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F005.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F006,Ses04M_impro06_F006.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F006.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F007,Ses04M_impro06_F007.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F007.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F008,Ses04M_impro06_F008.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F008.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F009,Ses04M_impro06_F009.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F009.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F010,Ses04M_impro06_F010.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F010.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F011,Ses04M_impro06_F011.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F011.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F012,Ses04M_impro06_F012.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F012.wav,IEMOCAP,sadness,,test
Ses04M_impro06_F014,Ses04M_impro06_F014.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F014.wav,IEMOCAP,sadness,,train
Ses04M_impro06_F015,Ses04M_impro06_F015.wav,d:\haam_framework\iemocapfullrelease\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro06\Ses04M_impro06_F015.wav,IEMOCAP,sadness,,test
